Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Amount,Merchant_Category,Transaction_Type,Customer_Age,Account_Tenure,Num_Transactions_Last_24H,Location_Match,Fraud
TXN0001052,1684,2025-01-26 04:00:00,963.18,Fuel,Online,54.0,8.0,9.0,1,No
TXN0001053,1716,2025-01-10 15:00:00,709.86,Grocery,Online,23.0,12.0,5.0,1,No
TXN0001054,1771,2025-01-17 17:00:00,2125.02,Fuel,POS,61.0,9.0,2.0,1,No
TXN0001055,1445,2025-01-24 08:00:00,1165.09,Electronics,Online,35.0,8.0,8.0,1,No
TXN0001056,1448,2025-01-01 22:00:00,612.98,Fuel,Online,,3.0,9.0,1,No
TXN0001057,1880,2025-01-24 21:00:00,1298.41,Electronics,Online,39.0,13.0,7.0,1,No
TXN0001058,1487,2025-01-12 02:00:00,874.97,Electronics,Online,50.0,11.0,,0,No
TXN0001059,1799,2025-01-05 21:00:00,1005.2,Entertainment,POS,47.0,,8.0,0,No
TXN0001060,1033,2025-01-25 23:00:00,1355.38,Fuel,POS,34.0,2.0,6.0,0,No
TXN0001061,1347,2025-01-26 00:00:00,1960.49,Grocery,Online,60.0,6.0,4.0,1,No
TXN0001062,1094,2025-01-03 06:00:00,1250.79,Electronics,Online,49.0,6.0,1.0,1,No
TXN0001063,1071,2025-01-07 08:00:00,844.48,Entertainment,Online,59.0,14.0,6.0,1,No
TXN0001064,1550,2025-01-10 22:00:00,947.54,Grocery,POS,68.0,10.0,8.0,1,No
TXN0001065,1153,2025-01-12 00:00:00,1528.22,Grocery,POS,31.0,7.0,3.0,1,No
TXN0001066,1249,2025-01-12 03:00:00,,Fuel,Online,27.0,9.0,7.0,1,No
TXN0001067,1673,2025-01-05 16:00:00,678.66,Fashion,Online,64.0,14.0,7.0,1,No
TXN0001068,1437,2025-01-07 21:00:00,1306.32,Entertainment,Online,68.0,3.0,9.0,0,No
TXN0001069,1117,2025-01-28 19:00:00,346.67,Fashion,POS,53.0,2.0,1.0,1,No
TXN0001070,1770,2025-01-01 07:00:00,1043.74,Electronics,POS,51.0,2.0,5.0,1,No
TXN0001071,1890,2025-01-30 17:00:00,960.87,Travel,ATM,26.0,14.0,8.0,1,No
TXN0001072,1305,2025-01-10 00:00:00,1638.72,Fashion,Online,59.0,11.0,3.0,1,No
TXN0001073,1267,2025-01-18 22:00:00,1074.86,Entertainment,POS,45.0,4.0,5.0,1,No
TXN0001074,1960,2025-01-13 03:00:00,1793.35,Fuel,POS,28.0,10.0,1.0,1,Yes
TXN0001075,1053,2025-01-03 01:00:00,1239.44,Entertainment,ATM,31.0,14.0,9.0,1,No
TXN0001076,1235,2025-01-05 10:00:00,2088.23,Fuel,Online,,13.0,4.0,1,No
TXN0001077,1388,2025-01-01 08:00:00,506.26,Fashion,POS,64.0,0.0,5.0,1,No
TXN0001078,1989,2025-01-30 03:00:00,2008.56,Travel,Online,36.0,9.0,3.0,1,No
TXN0001079,1733,2025-01-19 23:00:00,994.44,Healthcare,POS,32.0,2.0,2.0,1,No
TXN0001080,1762,2025-01-14 10:00:00,1936.97,Electronics,Online,45.0,13.0,7.0,1,No
TXN0001081,1824,2025-01-13 20:00:00,1792.62,,POS,41.0,5.0,5.0,1,No
TXN0001082,1400,2025-01-26 21:00:00,50.0,Healthcare,POS,25.0,,3.0,1,No
TXN0001083,1623,2025-01-07 00:00:00,1439.58,Healthcare,Online,60.0,4.0,2.0,1,No
TXN0001084,1766,2025-01-18 03:00:00,1698.81,Grocery,POS,26.0,8.0,,1,No
TXN0001085,1302,2025-01-05 17:00:00,1864.3,Grocery,Online,64.0,1.0,6.0,1,No
TXN0001086,1918,2025-01-24 22:00:00,611.68,Electronics,Online,50.0,10.0,3.0,1,No
TXN0001087,1206,2025-01-17 14:00:00,1495.17,Travel,Online,,,9.0,1,No
TXN0001088,1228,2025-01-12 10:00:00,1297.54,Grocery,Online,36.0,11.0,1.0,1,No
TXN0001089,1852,2025-01-06 03:00:00,1415.7,Entertainment,POS,,5.0,3.0,1,No
TXN0001090,1909,2025-01-04 13:00:00,1699.47,Entertainment,Online,27.0,5.0,1.0,1,No
TXN0001091,1577,2025-01-25 05:00:00,1778.35,Fashion,POS,57.0,,7.0,1,No
TXN0001092,1074,2025-01-02 22:00:00,872.13,Entertainment,POS,64.0,10.0,2.0,0,No
TXN0001093,1434,2025-01-30 14:00:00,1332.71,Electronics,ATM,59.0,7.0,4.0,1,No
TXN0001094,1102,2025-01-09 08:00:00,1220.57,Fuel,POS,18.0,11.0,4.0,0,No
TXN0001095,1421,2025-01-12 11:00:00,,Healthcare,Online,46.0,12.0,8.0,1,No
TXN0001096,1703,2025-01-23 20:00:00,1128.11,Entertainment,POS,67.0,10.0,4.0,1,No
TXN0001097,1763,2025-01-30 18:00:00,1297.99,Electronics,Online,51.0,13.0,3.0,1,No
TXN0001098,1737,2025-01-06 09:00:00,899.01,Fuel,ATM,68.0,1.0,3.0,1,No
TXN0001099,1805,2025-01-19 15:00:00,1641.52,Fuel,POS,30.0,8.0,5.0,0,No
TXN0001100,1305,2025-01-17 04:00:00,1834.65,Grocery,POS,18.0,14.0,6.0,0,No
TXN0001101,1097,2025-01-24 23:00:00,789.71,Fuel,Online,51.0,1.0,7.0,1,Yes
TXN0001102,1849,2025-01-11 22:00:00,1859.16,Travel,POS,46.0,12.0,5.0,0,No
TXN0001103,1797,2025-01-27 07:00:00,790.65,Fuel,POS,65.0,0.0,7.0,1,No
TXN0001104,1334,2025-01-12 13:00:00,1648.89,Fuel,POS,64.0,9.0,4.0,1,No
TXN0001105,1858,2025-01-30 17:00:00,1858.24,Healthcare,Online,30.0,1.0,5.0,1,No
TXN0001106,1434,2025-01-02 21:00:00,1152.74,Travel,ATM,65.0,11.0,6.0,1,No
TXN0001107,1446,2025-01-07 23:00:00,794.75,Electronics,Online,66.0,6.0,9.0,1,No
TXN0001108,1993,2025-01-19 12:00:00,905.66,Travel,POS,,7.0,6.0,1,No
TXN0001109,1307,2025-01-26 21:00:00,1380.93,Travel,POS,56.0,4.0,1.0,1,No
TXN0001110,1248,2025-01-02 21:00:00,2182.33,Electronics,Online,,5.0,7.0,1,No
TXN0001111,1165,2025-01-23 11:00:00,353.63,Healthcare,Online,43.0,11.0,3.0,1,No
TXN0001112,1480,2025-01-04 14:00:00,1250.12,,POS,34.0,0.0,6.0,1,No
TXN0001113,1983,2025-01-17 00:00:00,1155.96,Fuel,Online,,14.0,2.0,1,No
TXN0001114,1334,2025-01-28 20:00:00,971.74,Travel,Online,30.0,5.0,7.0,1,No
TXN0001115,1541,2025-01-12 00:00:00,1159.61,Travel,POS,22.0,11.0,1.0,1,No
TXN0001116,1758,2025-01-01 21:00:00,928.9,Entertainment,POS,43.0,,2.0,1,No
TXN0001117,1105,2025-01-30 06:00:00,1821.58,Electronics,POS,66.0,7.0,9.0,1,No
TXN0001118,1562,2025-01-19 17:00:00,1871.25,Fashion,Online,20.0,12.0,9.0,1,No
TXN0001119,1080,2025-01-10 15:00:00,1244.07,Entertainment,Online,24.0,,7.0,1,No
TXN0001120,1132,2025-01-08 17:00:00,1129.43,Travel,POS,66.0,10.0,2.0,1,No
TXN0001121,1796,2025-01-14 13:00:00,953.48,Grocery,POS,56.0,0.0,5.0,1,No
TXN0001122,1899,2025-01-08 14:00:00,1245.14,Fuel,POS,18.0,10.0,4.0,1,No
TXN0001123,1137,2025-01-17 12:00:00,2123.92,Fuel,POS,66.0,3.0,2.0,1,No
TXN0001124,1183,2025-01-21 00:00:00,1148.13,Entertainment,Online,34.0,0.0,2.0,1,No
TXN0001125,1400,2025-01-17 18:00:00,780.28,Healthcare,Online,60.0,13.0,8.0,1,No
TXN0001126,1329,2025-01-20 06:00:00,1001.12,Entertainment,ATM,42.0,7.0,5.0,1,No
TXN0001127,1784,2025-01-18 08:00:00,1576.73,Travel,POS,20.0,,8.0,1,No
TXN0001128,1507,2025-01-09 09:00:00,841.13,Electronics,POS,32.0,0.0,2.0,1,No
TXN0001129,1851,2025-01-03 16:00:00,1183.15,Grocery,ATM,46.0,13.0,2.0,1,No
TXN0001130,1983,2025-01-24 02:00:00,1436.44,Entertainment,ATM,60.0,7.0,3.0,0,No
TXN0001131,1068,2025-01-01 16:00:00,879.07,Electronics,POS,,8.0,8.0,1,No
TXN0001132,1545,2025-01-08 14:00:00,317.8,Entertainment,Online,43.0,9.0,,1,No
TXN0001133,1773,2025-01-17 06:00:00,664.31,Travel,ATM,33.0,1.0,3.0,1,No
TXN0001134,1052,2025-01-02 19:00:00,770.62,Grocery,POS,42.0,8.0,1.0,1,No
TXN0001135,1449,2025-01-30 03:00:00,1085.59,Healthcare,Online,45.0,7.0,7.0,1,No
TXN0001136,1204,2025-01-21 01:00:00,1222.15,Healthcare,POS,26.0,6.0,4.0,1,No
TXN0001137,1125,2025-01-11 22:00:00,1611.85,Entertainment,Online,18.0,2.0,3.0,1,No
TXN0001138,1746,2025-01-08 05:00:00,586.37,Healthcare,POS,46.0,1.0,5.0,1,No
TXN0001139,1042,2025-01-19 08:00:00,1539.14,Fashion,Online,39.0,6.0,6.0,1,No
TXN0001140,1751,2025-01-24 13:00:00,1014.54,Electronics,POS,33.0,14.0,1.0,1,No
TXN0001141,1970,2025-01-10 03:00:00,307.23,Travel,POS,58.0,4.0,9.0,1,No
TXN0001142,1882,2025-01-24 05:00:00,1206.79,Grocery,POS,68.0,5.0,6.0,1,No
TXN0001143,1110,2025-01-17 09:00:00,1858.13,Entertainment,POS,61.0,3.0,,1,No
TXN0001144,1760,2025-01-09 02:00:00,1641.56,Entertainment,POS,68.0,1.0,1.0,1,No
TXN0001145,1662,2025-01-18 00:00:00,1161.86,Fuel,Online,58.0,8.0,9.0,1,No
TXN0001146,1182,2025-01-20 14:00:00,1762.89,Fuel,Online,24.0,2.0,2.0,1,No
TXN0001147,1847,2025-01-15 10:00:00,1296.11,Electronics,POS,31.0,11.0,6.0,1,No
TXN0001148,1094,2025-01-20 05:00:00,1690.59,Travel,Online,46.0,13.0,6.0,1,No
TXN0001149,1970,2025-01-03 12:00:00,369.2,Fashion,Online,36.0,6.0,3.0,1,No
TXN0001150,1373,2025-01-07 21:00:00,575.16,Travel,Online,36.0,13.0,6.0,1,No
TXN0001151,1911,2025-01-28 23:00:00,1564.52,Electronics,Online,19.0,7.0,2.0,1,No
TXN0001152,1519,2025-01-07 06:00:00,1969.64,Travel,POS,58.0,1.0,8.0,1,No
TXN0001153,1899,2025-01-05 14:00:00,1408.65,Fuel,POS,62.0,13.0,1.0,0,No
TXN0001154,1359,2025-01-21 07:00:00,951.33,Fuel,Online,32.0,5.0,6.0,1,No
TXN0001155,1899,2025-01-23 20:00:00,774.74,Grocery,POS,20.0,10.0,1.0,1,No
TXN0001156,1695,2025-01-01 02:00:00,1042.34,Fashion,Online,28.0,7.0,9.0,1,No
TXN0001157,1280,2025-01-21 02:00:00,1806.82,Fuel,POS,63.0,6.0,9.0,1,No
TXN0001158,1194,2025-01-01 12:00:00,1028.74,Grocery,Online,47.0,10.0,6.0,0,No
TXN0001159,1863,2025-01-07 17:00:00,1723.88,Fashion,POS,57.0,2.0,6.0,1,No
TXN0001160,1194,2025-01-15 07:00:00,1526.29,Fuel,Online,35.0,0.0,9.0,1,No
TXN0001161,1666,2025-01-19 16:00:00,2056.96,Fashion,Online,68.0,13.0,5.0,0,No
TXN0001162,1092,2025-01-14 19:00:00,1300.13,Travel,POS,65.0,5.0,9.0,1,No
TXN0001163,1671,2025-01-11 23:00:00,1175.2,Grocery,Online,19.0,7.0,5.0,1,No
TXN0001164,1945,2025-01-04 10:00:00,1748.84,Fashion,ATM,49.0,5.0,4.0,1,No
TXN0001165,1060,2025-01-14 21:00:00,732.37,Entertainment,POS,25.0,4.0,2.0,1,No
TXN0001166,1633,2025-01-16 19:00:00,977.99,Fashion,Online,39.0,10.0,2.0,1,No
TXN0001167,1050,2025-01-10 02:00:00,360.0,Travel,POS,23.0,11.0,1.0,1,No
TXN0001168,1402,2025-01-28 09:00:00,572.84,Fuel,Online,29.0,7.0,,0,No
TXN0001169,1788,2025-01-19 21:00:00,2161.69,Fuel,POS,64.0,1.0,1.0,1,No
TXN0001170,1004,2025-01-29 00:00:00,1546.16,Entertainment,ATM,57.0,14.0,6.0,1,No
TXN0001171,1465,2025-01-04 16:00:00,514.65,Electronics,Online,53.0,11.0,7.0,1,No
TXN0001172,1603,2025-01-14 20:00:00,1797.41,Electronics,POS,32.0,14.0,9.0,1,No
TXN0001173,1681,2025-01-13 21:00:00,848.15,Fuel,Online,45.0,0.0,7.0,1,No
TXN0001174,1828,2025-01-18 11:00:00,1520.48,Entertainment,POS,69.0,0.0,4.0,0,No
TXN0001175,1533,2025-01-26 08:00:00,1513.01,Healthcare,Online,66.0,14.0,4.0,1,No
TXN0001176,1404,2025-01-15 17:00:00,2032.5,Healthcare,Online,62.0,13.0,8.0,1,No
TXN0001177,1837,2025-01-05 03:00:00,931.14,Entertainment,ATM,35.0,3.0,4.0,1,No
TXN0001178,1512,2025-01-07 00:00:00,829.89,Fashion,Online,19.0,5.0,1.0,1,No
TXN0001179,1644,2025-01-01 09:00:00,50.0,Fuel,POS,30.0,12.0,9.0,1,No
TXN0001180,1232,2025-01-02 19:00:00,1139.11,Electronics,POS,62.0,8.0,3.0,1,No
TXN0001181,1523,2025-01-17 01:00:00,1562.66,Fashion,POS,32.0,0.0,1.0,1,No
TXN0001182,1345,2025-01-21 14:00:00,1630.99,Grocery,POS,37.0,11.0,9.0,1,No
TXN0001183,1045,2025-01-21 12:00:00,1826.2,Entertainment,POS,46.0,0.0,5.0,1,No
TXN0001184,1545,2025-01-08 00:00:00,1344.9,Entertainment,Online,59.0,12.0,9.0,1,No
TXN0001185,1944,2025-01-27 17:00:00,1452.39,Electronics,ATM,46.0,12.0,3.0,0,No
TXN0001186,1077,2025-01-23 02:00:00,1234.06,Electronics,POS,20.0,4.0,6.0,0,No
TXN0001187,1729,2025-01-14 23:00:00,1553.73,Electronics,Online,36.0,9.0,7.0,1,No
TXN0001188,1812,2025-01-22 08:00:00,732.88,Entertainment,Online,20.0,4.0,5.0,0,No
TXN0001189,1922,2025-01-06 09:00:00,495.77,Healthcare,POS,31.0,4.0,8.0,1,No
TXN0001190,1072,2025-01-23 10:00:00,785.63,Travel,ATM,57.0,9.0,,1,No
TXN0001191,1793,2025-01-22 09:00:00,1306.81,Travel,ATM,21.0,5.0,6.0,1,No
TXN0001192,1248,2025-01-11 09:00:00,549.79,Entertainment,POS,69.0,,7.0,1,No
TXN0001193,1046,2025-01-06 17:00:00,,Healthcare,Online,28.0,2.0,8.0,1,No
TXN0001194,1120,2025-01-12 10:00:00,899.35,Fuel,ATM,48.0,8.0,2.0,1,No
TXN0001195,1213,2025-01-20 07:00:00,1590.91,Fuel,POS,60.0,12.0,7.0,1,No
TXN0001196,1238,2025-01-06 20:00:00,1530.05,Entertainment,Online,49.0,,9.0,1,No
TXN0001197,1055,2025-01-11 15:00:00,1235.24,Entertainment,Online,44.0,,1.0,1,No
TXN0001198,1349,2025-01-19 23:00:00,1425.53,Healthcare,Online,47.0,8.0,1.0,1,No
TXN0001199,1106,2025-01-19 01:00:00,1435.4,Healthcare,POS,60.0,14.0,7.0,0,No
TXN0001200,1830,2025-01-26 06:00:00,1018.19,Fuel,Online,19.0,13.0,5.0,1,No
TXN0001201,1047,2025-01-08 04:00:00,928.75,Travel,Online,66.0,7.0,1.0,1,No
TXN0001202,1572,2025-01-20 16:00:00,1968.34,Fashion,Online,,,1.0,1,No
TXN0001203,1336,2025-01-18 14:00:00,50.0,Healthcare,Online,45.0,8.0,2.0,1,No
TXN0001204,1025,2025-01-19 06:00:00,829.35,Fashion,Online,48.0,0.0,9.0,1,No
TXN0001205,1803,2025-01-03 08:00:00,1098.11,Fashion,POS,51.0,8.0,3.0,1,No
TXN0001206,1256,2025-01-21 17:00:00,1479.98,Grocery,Online,32.0,2.0,9.0,1,No
TXN0001207,1007,2025-01-26 13:00:00,1767.75,Travel,ATM,,,6.0,1,No
TXN0001208,1624,2025-01-08 00:00:00,2128.37,Entertainment,POS,42.0,11.0,6.0,1,No
TXN0001209,1866,2025-01-25 05:00:00,1154.14,Fashion,ATM,53.0,9.0,7.0,1,No
TXN0001210,1252,2025-01-24 08:00:00,1187.63,Entertainment,POS,25.0,8.0,8.0,0,No
TXN0001211,1691,2025-01-18 19:00:00,1381.31,Entertainment,Online,26.0,0.0,3.0,1,No
TXN0001212,1718,2025-01-18 10:00:00,934.44,Travel,Online,54.0,0.0,8.0,1,No
TXN0001213,1302,2025-01-15 10:00:00,607.88,Travel,Online,65.0,8.0,6.0,0,No
TXN0001214,1638,2025-01-22 12:00:00,1151.87,Grocery,ATM,62.0,10.0,,1,No
TXN0001215,1055,2025-01-19 22:00:00,1572.69,Entertainment,Online,56.0,13.0,3.0,1,No
TXN0001216,1725,2025-01-30 17:00:00,1078.54,Fuel,POS,49.0,5.0,6.0,1,No
TXN0001217,1525,2025-01-09 09:00:00,1406.72,Travel,POS,69.0,,8.0,1,No
TXN0001218,1473,2025-01-08 10:00:00,265.59,Fashion,ATM,34.0,,7.0,1,No
TXN0001219,1027,2025-01-03 08:00:00,1209.2,Fuel,POS,52.0,4.0,7.0,1,No
TXN0001220,1982,2025-01-30 01:00:00,998.28,Fuel,POS,54.0,9.0,3.0,1,No
TXN0001221,1077,2025-01-26 03:00:00,562.44,Electronics,Online,36.0,13.0,3.0,1,No
TXN0001222,1215,2025-01-21 20:00:00,1528.61,Fashion,POS,61.0,6.0,5.0,1,No
TXN0001223,1385,2025-01-05 15:00:00,2122.82,Fashion,Online,46.0,7.0,5.0,1,Yes
TXN0001224,1364,2025-01-07 03:00:00,1694.98,Travel,POS,24.0,7.0,9.0,1,No
TXN0001225,1665,2025-01-30 18:00:00,1726.87,Fashion,POS,45.0,0.0,9.0,1,No
TXN0001226,1525,2025-01-16 17:00:00,1556.24,Entertainment,Online,26.0,7.0,5.0,1,No
TXN0001227,1698,2025-01-15 11:00:00,1523.23,Electronics,ATM,45.0,5.0,5.0,1,No
TXN0001228,1311,2025-01-15 21:00:00,300.28,Travel,Online,23.0,3.0,6.0,1,No
TXN0001229,1882,2025-01-03 07:00:00,1136.02,Healthcare,POS,46.0,12.0,8.0,1,No
TXN0001230,1006,2025-01-14 03:00:00,1454.33,Fashion,POS,34.0,13.0,6.0,1,No
TXN0001231,1002,2025-01-08 16:00:00,1465.7,Fashion,POS,33.0,11.0,6.0,1,No
TXN0001232,1622,2025-01-03 05:00:00,1835.85,Grocery,Online,40.0,7.0,9.0,1,No
TXN0001233,1918,2025-01-02 12:00:00,683.8,Healthcare,Online,48.0,2.0,1.0,1,No
TXN0001234,1749,2025-01-12 05:00:00,1503.64,Healthcare,POS,20.0,12.0,4.0,1,No
TXN0001235,1362,2025-01-22 03:00:00,667.48,Entertainment,POS,38.0,3.0,,1,No
TXN0001236,1750,2025-01-10 11:00:00,,Electronics,Online,43.0,14.0,9.0,1,No
TXN0001237,1507,2025-01-18 19:00:00,1169.02,Entertainment,Online,53.0,5.0,3.0,1,No
TXN0001238,1273,2025-01-01 00:00:00,1631.29,Healthcare,Online,59.0,10.0,2.0,1,No
TXN0001239,1505,2025-01-01 22:00:00,1572.48,Entertainment,ATM,54.0,6.0,8.0,1,No
TXN0001240,1805,2025-01-21 22:00:00,1260.17,Entertainment,Online,39.0,3.0,4.0,1,No
TXN0001241,1738,2025-01-19 15:00:00,123.98,Grocery,Online,59.0,3.0,2.0,1,No
TXN0001242,1882,2025-01-21 15:00:00,1422.42,Electronics,POS,29.0,6.0,4.0,0,No
TXN0001243,1014,2025-01-18 16:00:00,1066.16,Entertainment,Online,59.0,5.0,7.0,1,Yes
TXN0001244,1191,2025-01-30 03:00:00,1895.9,Entertainment,ATM,30.0,12.0,7.0,1,No
TXN0001245,1984,2025-01-01 17:00:00,1776.75,Healthcare,Online,28.0,10.0,1.0,1,No
TXN0001246,1630,2025-01-19 12:00:00,730.99,Electronics,Online,33.0,7.0,1.0,1,No
TXN0001247,1484,2025-01-24 08:00:00,1491.09,Healthcare,POS,25.0,0.0,3.0,1,No
TXN0001248,1027,2025-01-24 06:00:00,,Healthcare,Online,57.0,9.0,2.0,1,No
TXN0001249,1713,2025-01-27 02:00:00,1464.59,Entertainment,Online,57.0,12.0,3.0,1,No
TXN0001250,1038,2025-01-02 14:00:00,1399.79,Fuel,Online,62.0,10.0,4.0,1,No
TXN0001251,1952,2025-01-09 17:00:00,1515.08,Healthcare,Online,19.0,,7.0,1,No
TXN0001252,1272,2025-01-09 18:00:00,,Entertainment,POS,47.0,11.0,2.0,1,No
TXN0001253,1230,2025-01-24 12:00:00,924.31,Fashion,Online,47.0,6.0,7.0,1,No
TXN0001254,1085,2025-01-12 16:00:00,747.1,Healthcare,ATM,29.0,,5.0,1,No
TXN0001255,1473,2025-01-06 12:00:00,,Fashion,POS,27.0,6.0,8.0,1,No
TXN0001256,1125,2025-01-19 16:00:00,258.32,Travel,Online,61.0,6.0,8.0,1,No
TXN0001257,1811,2025-01-11 23:00:00,1527.01,Fuel,Online,28.0,9.0,5.0,1,No
TXN0001258,1536,2025-01-05 14:00:00,,Grocery,POS,32.0,13.0,,1,No
TXN0001259,1144,2025-01-24 02:00:00,50.0,Electronics,Online,33.0,,9.0,1,No
TXN0001260,1524,2025-01-10 21:00:00,881.83,Electronics,Online,34.0,7.0,7.0,1,No
TXN0001261,1211,2025-01-20 00:00:00,1987.99,Travel,Online,43.0,,6.0,1,No
TXN0001262,1024,2025-01-22 11:00:00,471.41,Healthcare,POS,19.0,8.0,7.0,1,No
TXN0001263,1579,2025-01-08 04:00:00,1306.3,Grocery,POS,67.0,1.0,7.0,1,No
TXN0001264,1393,2025-01-09 00:00:00,697.55,Travel,Online,29.0,12.0,3.0,1,No
TXN0001265,1066,2025-01-22 10:00:00,845.53,Travel,POS,68.0,12.0,6.0,1,No
TXN0001266,1232,2025-01-24 15:00:00,2158.16,Electronics,POS,43.0,6.0,6.0,1,No
TXN0001267,1108,2025-01-18 00:00:00,1261.72,Fashion,Online,40.0,6.0,9.0,1,No
TXN0001268,1145,2025-01-29 15:00:00,1458.48,Fashion,POS,35.0,3.0,1.0,1,No
TXN0001269,1110,2025-01-27 03:00:00,1143.77,Healthcare,POS,49.0,8.0,,1,Yes
TXN0001270,1227,2025-01-04 11:00:00,442.43,Healthcare,ATM,66.0,7.0,1.0,1,No
TXN0001271,1110,2025-01-28 22:00:00,607.54,Entertainment,Online,55.0,11.0,4.0,1,No
TXN0001272,1469,2025-01-04 07:00:00,1789.22,Entertainment,ATM,64.0,0.0,7.0,1,No
TXN0001273,1033,2025-01-25 01:00:00,1276.45,Travel,POS,20.0,1.0,6.0,1,No
TXN0001274,1622,2025-01-09 16:00:00,814.86,Healthcare,POS,55.0,12.0,6.0,1,No
TXN0001275,1775,2025-01-22 17:00:00,1188.97,Fashion,POS,20.0,14.0,5.0,0,No
TXN0001276,1935,2025-01-09 06:00:00,1530.8,,Online,47.0,12.0,7.0,0,No
TXN0001277,1368,2025-01-24 18:00:00,1427.24,Electronics,ATM,18.0,1.0,9.0,1,No
TXN0001278,1747,2025-01-10 17:00:00,815.11,Fashion,POS,47.0,11.0,6.0,1,No
TXN0001279,1594,2025-01-11 03:00:00,412.35,Entertainment,Online,62.0,11.0,7.0,0,No
TXN0001280,1553,2025-01-17 08:00:00,996.48,Fuel,Online,49.0,10.0,9.0,1,No
TXN0001281,1424,2025-01-24 13:00:00,1754.52,Healthcare,Online,45.0,14.0,7.0,1,No
TXN0001282,1612,2025-01-19 13:00:00,1627.19,Electronics,POS,38.0,14.0,6.0,0,No
TXN0001283,1517,2025-01-17 08:00:00,1405.2,Fuel,POS,63.0,7.0,3.0,1,No
TXN0001284,1691,2025-01-01 08:00:00,1114.56,Electronics,Online,30.0,14.0,1.0,0,No
TXN0001285,1281,2025-01-26 12:00:00,941.63,Travel,Online,44.0,0.0,9.0,1,No
TXN0001286,1319,2025-01-30 18:00:00,1123.84,,POS,53.0,3.0,7.0,1,No
TXN0001287,1737,2025-01-07 08:00:00,1590.89,Travel,POS,24.0,9.0,3.0,1,No
TXN0001288,1442,2025-01-05 13:00:00,1705.1,Electronics,Online,39.0,11.0,9.0,1,No
TXN0001289,1951,2025-01-12 01:00:00,1069.11,Travel,Online,27.0,,3.0,1,No
TXN0001290,1314,2025-01-16 12:00:00,2468.12,Healthcare,Online,56.0,8.0,3.0,1,No
TXN0001291,1876,2025-01-07 07:00:00,1246.2,Fashion,ATM,32.0,6.0,7.0,1,No
TXN0001292,1965,2025-01-25 18:00:00,,Grocery,POS,32.0,7.0,2.0,1,No
TXN0001293,1740,2025-01-18 06:00:00,1937.83,Fuel,ATM,21.0,13.0,7.0,1,No
TXN0001294,1376,2025-01-27 21:00:00,180.85,Fashion,Online,49.0,10.0,7.0,1,No
TXN0001295,1288,2025-01-14 13:00:00,1440.02,Electronics,POS,40.0,8.0,1.0,1,No
TXN0001296,1436,2025-01-28 23:00:00,1163.6,Fashion,POS,23.0,12.0,2.0,1,No
TXN0001297,1661,2025-01-23 22:00:00,1924.09,Travel,Online,41.0,6.0,5.0,1,No
TXN0001298,1276,2025-01-08 07:00:00,1502.46,Healthcare,Online,37.0,4.0,4.0,1,No
TXN0001299,1709,2025-01-22 20:00:00,1269.55,Fashion,POS,54.0,12.0,3.0,1,No
TXN0001300,1581,2025-01-14 02:00:00,1531.32,Fashion,ATM,37.0,14.0,8.0,0,No
TXN0001301,1502,2025-01-03 18:00:00,672.21,Healthcare,Online,29.0,4.0,,1,No
TXN0001302,1623,2025-01-24 00:00:00,1683.41,Travel,Online,50.0,9.0,,1,No
TXN0001303,1515,2025-01-08 15:00:00,527.71,Grocery,POS,45.0,10.0,3.0,1,No
TXN0001304,1349,2025-01-02 10:00:00,1379.25,Fashion,ATM,25.0,5.0,1.0,1,No
TXN0001305,1842,2025-01-22 00:00:00,1217.81,Fuel,POS,18.0,4.0,9.0,1,Yes
TXN0001306,1445,2025-01-04 03:00:00,318.47,Electronics,Online,54.0,12.0,9.0,1,No
TXN0001307,1829,2025-01-20 15:00:00,1234.47,Entertainment,Online,,11.0,1.0,1,No
TXN0001308,1349,2025-01-25 05:00:00,1340.99,Travel,Online,23.0,10.0,8.0,0,No
TXN0001309,1606,2025-01-22 18:00:00,872.56,Travel,POS,38.0,8.0,1.0,1,No
TXN0001310,1663,2025-01-12 18:00:00,693.79,,POS,49.0,2.0,6.0,1,No
TXN0001311,1822,2025-01-23 07:00:00,1446.09,Fuel,POS,52.0,2.0,9.0,1,No
TXN0001312,1136,2025-01-12 09:00:00,1381.16,Entertainment,Online,32.0,14.0,3.0,1,No
TXN0001313,1758,2025-01-23 10:00:00,1313.41,Healthcare,ATM,22.0,6.0,6.0,1,No
TXN0001314,1898,2025-01-03 05:00:00,1204.42,Entertainment,POS,63.0,6.0,3.0,1,No
TXN0001315,1242,2025-01-03 06:00:00,916.72,Fashion,ATM,,5.0,5.0,1,No
TXN0001316,1542,2025-01-12 12:00:00,2336.09,Fashion,POS,65.0,2.0,7.0,1,Yes
TXN0001317,1039,2025-01-19 10:00:00,1050.83,Healthcare,POS,23.0,13.0,4.0,1,No
TXN0001318,1228,2025-01-18 09:00:00,767.44,,POS,42.0,12.0,4.0,0,No
TXN0001319,1547,2025-01-27 07:00:00,1227.21,Healthcare,Online,,6.0,7.0,0,No
TXN0001320,1919,2025-01-10 08:00:00,1109.53,Fashion,ATM,57.0,4.0,5.0,1,No
TXN0001321,1222,2025-01-24 17:00:00,1039.24,Grocery,Online,46.0,6.0,1.0,1,No
TXN0001322,1005,2025-01-11 14:00:00,2137.14,Healthcare,POS,24.0,1.0,2.0,1,No
